ExpressId,GlobalId,Family,Type,Base Constraint,Length,Width,Material:Name,Material:Description,Material:Area,Material:Volume
70273,1fnwqyAnX5xAHFNhmhurON,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,3240.0000000000323,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",3.2199999999998563,0.06439999999999643
70331,1fnwqyAnX5xAHFNhmhurOM,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,6613.333333333333,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",6.633333333332974,0.13266666666665808
70389,1fnwqyAnX5xAHFNhmhurOL,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,3240.0000000000323,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",3.239999999999855,0.0647999999999964
70447,1fnwqyAnX5xAHFNhmhurOK,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,6613.333333333323,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",6.613333333332966,0.1322666666666579
70505,1fnwqyAnX5xAHFNhmhurOJ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,3240.0000000000323,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",3.2199999999998563,0.06439999999999643
70563,1fnwqyAnX5xAHFNhmhurMt,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
70621,1fnwqyAnX5xAHFNhmhurKV,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
70677,1fnwqyAnX5xAHFNhmhurLO,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
70735,1fnwqyAnX5xAHFNhmhurI7,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
70793,1fnwqyAnX5xAHFNhmhurJS,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
70851,1fnwqyAnX5xAHFNhmhurJR,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2499999999999903,0.004999999999999752
70907,1fnwqyAnX5xAHFNhmhurJQ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
70965,1fnwqyAnX5xAHFNhmhurJP,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2299999999999916,0.004599999999999782
71023,1fnwqyAnX5xAHFNhmhurJk,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
71081,1fnwqyAnX5xAHFNhmhurJj,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2499999999999903,0.004999999999999752
71137,1fnwqyAnX5xAHFNhmhurJi,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
71195,1fnwqyAnX5xAHFNhmhurJh,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2299999999999916,0.004599999999999782
71253,1fnwqyAnX5xAHFNhmhurJY,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
71311,1fnwqyAnX5xAHFNhmhurJX,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
71367,1fnwqyAnX5xAHFNhmhurJW,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
71425,1fnwqyAnX5xAHFNhmhurJ$,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
71483,1fnwqyAnX5xAHFNhmhurJq,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
71541,1fnwqyAnX5xAHFNhmhurJp,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
71597,1fnwqyAnX5xAHFNhmhurJo,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
71655,1fnwqyAnX5xAHFNhmhurJn,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
71713,1fnwqyAnX5xAHFNhmhurG4,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999163
71771,1fnwqyAnX5xAHFNhmhurG3,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2499999999999903,0.004999999999999752
71827,1fnwqyAnX5xAHFNhmhurG2,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
71885,1fnwqyAnX5xAHFNhmhurG1,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2299999999999916,0.004599999999999782
71943,1fnwqyAnX5xAHFNhmhurGM,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
72001,1fnwqyAnX5xAHFNhmhurGL,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2499999999999903,0.004999999999999752
72057,1fnwqyAnX5xAHFNhmhurGK,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
72115,1fnwqyAnX5xAHFNhmhurGJ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2299999999999916,0.004599999999999782
72173,1fnwqyAnX5xAHFNhmhurGc,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
72231,1fnwqyAnX5xAHFNhmhurGb,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2499999999999903,0.004999999999999752
72287,1fnwqyAnX5xAHFNhmhurGa,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
72345,1fnwqyAnX5xAHFNhmhurGZ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2299999999999916,0.004599999999999782
72403,1fnwqyAnX5xAHFNhmhurGo,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
72461,1fnwqyAnX5xAHFNhmhurGn,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
72517,1fnwqyAnX5xAHFNhmhurGm,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
72575,1fnwqyAnX5xAHFNhmhurHF,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
72633,1fnwqyAnX5xAHFNhmhurHq,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999163
72691,1fnwqyAnX5xAHFNhmhurHp,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2499999999999903,0.004999999999999752
72747,1fnwqyAnX5xAHFNhmhurHo,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
72805,1fnwqyAnX5xAHFNhmhurHn,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2299999999999916,0.004599999999999782
72863,1fnwqyAnX5xAHFNhmhuqk6,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999163
72921,1fnwqyAnX5xAHFNhmhuqk5,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2499999999999903,0.004999999999999752
72977,1fnwqyAnX5xAHFNhmhuqk4,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
73035,1fnwqyAnX5xAHFNhmhuqk3,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.2299999999999916,0.004599999999999782
73093,1fnwqyAnX5xAHFNhmhuqkO,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999163
73151,1fnwqyAnX5xAHFNhmhuqkN,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
73207,1fnwqyAnX5xAHFNhmhuqkM,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
73265,1fnwqyAnX5xAHFNhmhuqkL,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
73323,1fnwqyAnX5xAHFNhmhuqke,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999163
73381,1fnwqyAnX5xAHFNhmhuqkd,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
73437,1fnwqyAnX5xAHFNhmhuqkc,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999662,0.012399999999999193
73495,1fnwqyAnX5xAHFNhmhuqkb,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
73553,1fnwqyAnX5xAHFNhmhuqky,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999639,0.01279999999999914
73611,1fnwqyAnX5xAHFNhmhuqkx,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
73667,1fnwqyAnX5xAHFNhmhuqkw,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999651,0.012399999999999172
73725,1fnwqyAnX5xAHFNhmhuqkv,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
73783,1fnwqyAnX5xAHFNhmhuqlE,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
73841,1fnwqyAnX5xAHFNhmhuqlD,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
73897,1fnwqyAnX5xAHFNhmhuqlC,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999664,0.012399999999999195
73955,1fnwqyAnX5xAHFNhmhuqlB,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
74013,1fnwqyAnX5xAHFNhmhuql2,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999639,0.01279999999999914
74071,1fnwqyAnX5xAHFNhmhuql1,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
74127,1fnwqyAnX5xAHFNhmhuql0,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999651,0.012399999999999172
74185,1fnwqyAnX5xAHFNhmhuqlV,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
74243,1fnwqyAnX5xAHFNhmhuqlK,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999161
74301,1fnwqyAnX5xAHFNhmhuqlJ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
74357,1fnwqyAnX5xAHFNhmhuqlI,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999664,0.012399999999999195
74415,1fnwqyAnX5xAHFNhmhuqlH,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
74473,1fnwqyAnX5xAHFNhmhuqlc,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999163
74531,1fnwqyAnX5xAHFNhmhuqlb,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
74587,1fnwqyAnX5xAHFNhmhuqla,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999664,0.012399999999999193
74645,1fnwqyAnX5xAHFNhmhuqlZ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
74703,1fnwqyAnX5xAHFNhmhuqlw,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999649,0.012799999999999163
74761,1fnwqyAnX5xAHFNhmhuqlv,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
74817,1fnwqyAnX5xAHFNhmhuqlu,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,619.9999999999998,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999664,0.012399999999999193
74875,1fnwqyAnX5xAHFNhmhuqlt,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999999593,0.004599999999999869
74933,1fnwqyAnX5xAHFNhmhuqg4,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,369.9999999999944,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.3699999999999744,0.00739999999999941
74991,1fnwqyAnX5xAHFNhmhuqhA,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,249.9999999999995,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999998593,0.004999999999999665
75047,1fnwqyAnX5xAHFNhmhuqhe,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,369.99999999999494,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.3499999999999762,0.006999999999999447
75103,1fnwqyAnX5xAHFNhmhuqfQ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,369.99999999997004,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.36999999999995,0.007399999999998922
75161,1fnwqyAnX5xAHFNhmhuqcC,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.0000000000038,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999462,0.004999999999999838
75217,1fnwqyAnX5xAHFNhmhuqcg,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,369.99999999997056,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.34999999999995185,0.006999999999998961
75273,1fnwqyAnX5xAHFNhmhuqdZ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,369.99999999953525,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.3699999999995152,0.007399999999990226
75331,1fnwqyAnX5xAHFNhmhuqaR,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,250.00000000000597,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999999245,0.0049999999999997945
75387,1fnwqyAnX5xAHFNhmhuqao,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,369.9999999995358,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.34999999999951714,0.006999999999990266
75443,1fnwqyAnX5xAHFNhmhuqxD,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,620.000000000002,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999673,0.012799999999999204
75501,1fnwqyAnX5xAHFNhmhuqxC,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,249.9999999999995,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999998593,0.004999999999999665
75557,1fnwqyAnX5xAHFNhmhuqxB,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,620.000000000002,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999685,0.012399999999999401
75615,1fnwqyAnX5xAHFNhmhuqxA,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,249.9999999999995,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999998702,0.004599999999999689
75673,1fnwqyAnX5xAHFNhmhuqxT,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,620.000000000002,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999673,0.012799999999999204
75731,1fnwqyAnX5xAHFNhmhuqxS,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,249.9999999999995,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999998593,0.004999999999999665
75787,1fnwqyAnX5xAHFNhmhuqxR,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,620.000000000002,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999685,0.012399999999999401
75845,1fnwqyAnX5xAHFNhmhuqxQ,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,249.9999999999995,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999998702,0.004599999999999689
75903,1fnwqyAnX5xAHFNhmhuqxh,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,620.000000000002,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6399999999999673,0.012799999999999378
75961,1fnwqyAnX5xAHFNhmhuqxg,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,249.9999999999995,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.24999999999998593,0.004999999999999665
76017,1fnwqyAnX5xAHFNhmhuqxf,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,620.000000000002,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.6199999999999685,0.012399999999999401
76075,1fnwqyAnX5xAHFNhmhuqxe,Basic Wall,W-External Wall Plastering (20mm),Terrace Floor,249.9999999999995,20.0,"Plastering Mix 1,4 CM","1:4 (1 part cement, 4 parts sand) for stronger, external, or damp-prone walls",0.22999999999998696,0.00459999999999969
