ExpressId,GlobalId,Family,Type,Level,Material:Name,Material:Description,Volume,Material:Volume
185361,3QFBVWUhbAXO0ihhAhS0LI,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000056,0.28980000000000056
185387,3QFBVWUhbAXO0ihh6hS0LI,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000754,0.05520000000000754
185478,3QFBVWUhbAXO0ihhAhS0LH,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000045,0.28980000000000045
185504,3QFBVWUhbAXO0ihh6hS0LH,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007535,0.055200000000007535
185595,3QFBVWUhbAXO0ihhAhS0LG,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28979999999999934,0.28979999999999934
185621,3QFBVWUhbAXO0ihh6hS0LG,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007354,0.055200000000007354
185712,3QFBVWUhbAXO0ihhAhS0LN,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000003,0.2898000000000003
185738,3QFBVWUhbAXO0ihh6hS0LN,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000753,0.05520000000000753
185829,3QFBVWUhbAXO0ihhAhS0LM,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000003,0.2898000000000003
185855,3QFBVWUhbAXO0ihh6hS0LM,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000753,0.05520000000000753
185946,3QFBVWUhbAXO0ihhAhS0LL,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898,0.2898
185972,3QFBVWUhbAXO0ihh6hS0LL,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000747,0.05520000000000747
186063,3QFBVWUhbAXO0ihhAhS0LK,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28979999999999995,0.28979999999999995
186089,3QFBVWUhbAXO0ihh6hS0LK,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000746,0.05520000000000746
186180,3QFBVWUhbAXO0ihhAhS0Lh,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2897999999999997,0.2897999999999997
186206,3QFBVWUhbAXO0ihh6hS0Lh,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000742,0.05520000000000742
186297,3QFBVWUhbAXO0ihhAhS0Lg,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28979999999999995,0.28979999999999995
186323,3QFBVWUhbAXO0ihh6hS0Lg,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000748,0.05520000000000748
186414,3QFBVWUhbAXO0ihhAhS0Lf,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28979999999999984,0.28979999999999984
186440,3QFBVWUhbAXO0ihh6hS0Lf,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007445,0.055200000000007445
186531,3QFBVWUhbAXO0ihhAhS0Le,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898,0.2898
186557,3QFBVWUhbAXO0ihh6hS0Le,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007465,0.055200000000007465
186648,3QFBVWUhbAXO0ihhAhS0Ll,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000067,0.28980000000000067
186674,3QFBVWUhbAXO0ihh6hS0Ll,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000756,0.05520000000000756
186765,3QFBVWUhbAXO0ihhAhS0Lk,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000067,0.28980000000000067
186791,3QFBVWUhbAXO0ihh6hS0Lk,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000756,0.05520000000000756
186882,3QFBVWUhbAXO0ihhAhS0Lj,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000034,0.28980000000000034
186908,3QFBVWUhbAXO0ihh6hS0Lj,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007535,0.055200000000007535
186999,3QFBVWUhbAXO0ihhAhS0Li,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000045,0.28980000000000045
187025,3QFBVWUhbAXO0ihh6hS0Li,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000754,0.05520000000000754
187116,3QFBVWUhbAXO0ihhAhS0LZ,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898,0.2898
187142,3QFBVWUhbAXO0ihh6hS0LZ,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000749,0.05520000000000749
187233,3QFBVWUhbAXO0ihhAhS0LY,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000008,0.2898000000000008
187259,3QFBVWUhbAXO0ihh6hS0LY,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000758,0.05520000000000758
187350,3QFBVWUhbAXO0ihhAhS0LX,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28979999999999895,0.28979999999999895
187376,3QFBVWUhbAXO0ihh6hS0LX,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000728,0.05520000000000728
187467,3QFBVWUhbAXO0ihhAhS0LW,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000007,0.2898000000000007
187493,3QFBVWUhbAXO0ihh6hS0LW,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007576,0.055200000000007576
187584,3QFBVWUhbAXO0ihhAhS0Ld,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000017,0.28980000000000017
187610,3QFBVWUhbAXO0ihh6hS0Ld,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007514,0.055200000000007514
187701,3QFBVWUhbAXO0ihhAhS0Lc,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000034,0.28980000000000034
187727,3QFBVWUhbAXO0ihh6hS0Lc,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007535,0.055200000000007535
187818,3QFBVWUhbAXO0ihhAhS0Lb,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000005,0.2898000000000005
187844,3QFBVWUhbAXO0ihh6hS0Lb,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000754,0.05520000000000754
187935,3QFBVWUhbAXO0ihhAhS0La,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000005,0.2898000000000005
187961,3QFBVWUhbAXO0ihh6hS0La,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000754,0.05520000000000754
188052,3QFBVWUhbAXO0ihhAhS0Lx,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2897999999999991,0.2897999999999991
188078,3QFBVWUhbAXO0ihh6hS0Lx,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007306,0.055200000000007306
188169,3QFBVWUhbAXO0ihhAhS0Lw,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000062,0.2898000000000062
188195,3QFBVWUhbAXO0ihh6hS0Lw,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.0552000000000029,0.0552000000000029
188286,3QFBVWUhbAXO0ihhAhS0Lv,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000167,0.28980000000000167
188312,3QFBVWUhbAXO0ihh6hS0Lv,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000776,0.05520000000000776
188403,3QFBVWUhbAXO0ihhAhS0Lu,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000106,0.28980000000000106
188429,3QFBVWUhbAXO0ihh6hS0Lu,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000768,0.05520000000000768
188520,3QFBVWUhbAXO0ihhAhS0L$,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000083,0.28980000000000083
188546,3QFBVWUhbAXO0ihh6hS0L$,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000765,0.05520000000000765
188637,3QFBVWUhbAXO0ihhAhS0L_,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000167,0.28980000000000167
188663,3QFBVWUhbAXO0ihh6hS0L_,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000776,0.05520000000000776
188754,3QFBVWUhbAXO0ihhAhS0Lz,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000605,0.28980000000000605
188780,3QFBVWUhbAXO0ihh6hS0Lz,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000287,0.05520000000000287
188871,3QFBVWUhbAXO0ihhAhS0Ly,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000008,0.2898000000000008
188897,3QFBVWUhbAXO0ihh6hS0Ly,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007646,0.055200000000007646
188988,3QFBVWUhbAXO0ihhAhS0Lp,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000024,0.2898000000000024
189014,3QFBVWUhbAXO0ihh6hS0Lp,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000781,0.05520000000000781
189105,3QFBVWUhbAXO0ihhAhS0Lo,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000024,0.2898000000000024
189131,3QFBVWUhbAXO0ihh6hS0Lo,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007826,0.055200000000007826
189222,3QFBVWUhbAXO0ihhAhS0Ln,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000008,0.2898000000000008
189248,3QFBVWUhbAXO0ihh6hS0Ln,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000767,0.05520000000000767
189339,3QFBVWUhbAXO0ihhAhS0Lm,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000006,0.28980000000000006
189365,3QFBVWUhbAXO0ihh6hS0Lm,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000751,0.05520000000000751
189456,3QFBVWUhbAXO0ihhAhS0Lt,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000006,0.28980000000000006
189482,3QFBVWUhbAXO0ihh6hS0Lt,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000751,0.05520000000000751
189573,3QFBVWUhbAXO0ihhAhS0Ls,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000494,0.28980000000000494
189599,3QFBVWUhbAXO0ihh6hS0Ls,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000268,0.05520000000000268
189690,3QFBVWUhbAXO0ihhAhS0Lr,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000494,0.28980000000000494
189716,3QFBVWUhbAXO0ihh6hS0Lr,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000268,0.05520000000000268
189807,3QFBVWUhbAXO0ihhAhS0Lq,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000056,0.2898000000000056
189833,3QFBVWUhbAXO0ihh6hS0Lq,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000283,0.05520000000000283
189924,3QFBVWUhbAXO0ihhAhS0KB,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000065,0.2898000000000065
189950,3QFBVWUhbAXO0ihh6hS0KB,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000292,0.05520000000000292
190041,3QFBVWUhbAXO0ihhAhS0KA,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.28980000000000034,0.28980000000000034
190067,3QFBVWUhbAXO0ihh6hS0KA,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.055200000000007556,0.055200000000007556
190158,3QFBVWUhbAXO0ihhAhS0K9,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.2898000000000055,0.2898000000000055
190184,3QFBVWUhbAXO0ihh6hS0K9,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Road,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.05520000000000281,0.05520000000000281
90745,3D3GaeOoTDaxoPsmDdzWM_,Floor,RCC SLAB 200mm,Ground Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",587.750739999998,587.750739999998
90859,3D3GaeOoTDaxoPsmDdzlk3,Floor,RCC SLAB 200mm,First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",480.3049622222236,480.3049622222236
91396,3D3GaeOoTDaxoPsmDdzl6K,Floor,RCC SLAB 200mm,Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",480.3049622222242,480.3049622222242
91938,3D3GaeOoTDaxoPsmDdzlBq,Floor,RCC SLAB 200mm,Parapet Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",3.576039999999527,3.576039999999527
99450,3daK3azsD2fgx5A$bU$$9x,Floor,RCC SLAB 200mm,Parapet Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",3.5760399999995274,3.5760399999995274
190267,3QFBVWUhbAXO0ifhEhS7vl,RCC RECTANGULAR FOOTING,1800 x 1200 x 600mm,Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",1.296,1.296
190333,3QFBVWUhbAXO0ifhEhS7vk,RCC RECTANGULAR FOOTING,1800 x 1200 x 600mm,Footing Level,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",1.2959999999999996,1.2959999999999996
